text;label
tesla inc. slumped in pre-market trading after the electric carmakerвђ™s newly unveiled pickup truck elicited mixed rвђ¦ http : //t.co/kdcjiswcop;Bearish
tesla share dropped after a botched unveiling of it long-awaited cybertruck . a demonstration of the truck 's suppoвђ¦ http : //t.co/fojpdam;Bearish
tesla share plummet a it plan delay to model delivery in china due to coronavirus.в http : //t.co/qoykcdqzв http : //t.co/aijiyfh;Bearish
teslaвђ™s stock-market skid continues with % decline at opening bell thursday;Bearish
"tesla 's stock fall premarket ; rbc reiterates bearish view , but warns not to short";Bearish
tesla 's stock fall . % premarket , after tumbling . % on wednesday;Bearish
the star group fall after share offering;Bearish
"theravance ready $ m stock offering ; share down % after hour";Bearish
tjx 's stock fall . % premarket ahead of q result;Bearish
t-mobile u stock down . % premarket;Bearish
"transdigm trade lower post mixed q result ; guide fy below consensus";Bearish
twitter -. % in pullback after double-digit gain;Bearish
twitter stock fall after downgrade;Bearish
tyson food 's stock fall . % premarket after q result;Bearish
tyson stock slip after sale miss;Bearish
uber share tumble % in premarket a london again revoke operating license http : //t.co/rwgoouptq;Bearish
ubiquiti slide amid revenue shortfall;Bearish
unilever plunge % after disappointing guidance update;Bearish
"update -china 's pinduoduo post bigger loss a cost surge ; share tumble";Bearish
urban outfitter share plunge on profit , sale miss;Bearish
urban outfitter stock down % after q result;Bearish
urban outfitter stock tank after q profit , sale miss;Bearish
vf corp. share slide . % premarket;Bearish
wayfair stumble after citron take another whack;Bearish
whirlpool - % after large recall in u.k .;Bearish
why adma biologics is tumbling . % today;Bearish
wwe share plunged , erasing more than $ billion in market value , after ceo vince mcmahon ousted two of the company ... http : //t.co/njuvtfqyp;Bearish
wwe 's stock plunge toward -month low after sale miss , 'considerable uncertainty ' in outlook;Bearish
"xeris pharma launch equity offering ; share down % after hour";Bearish
yum brand - % after profit miss;Bearish
yum brand ' stock tumble a coronavirus and pizza hut 's weak sale expected to hit result;Bearish
zoom share get whacked over privacy concern # economy # marketscreener http : //t.co/nhvqnjfysh http : //t.co/sgidaqeuy;Bearish
$ aal $ dal $ ual - united + % lead big bounce in airline http : //t.co/biwiqc;Bullish
"$ acb - aurora cannabis set early conversion price ; share tick higher http : //t.co/vvlbyjqbsc";Bullish
$ acb ( +. % pre ) aurora cannabis set early conversion price - sa http : //t.co/cjowkwyx;Bullish
$ adro - aduro add to rally a bargain hunter move in , share up % http : //t.co/ljgehtkbha;Bullish
$ agio ( +. % pre ) agio pharma higher amid new vorasidenib progress - sa http : //t.co/ufqfzoyhti;Bullish
$ aihs reversal is taking place . could pop over c .;Bullish
$ akca ( +. % pre ) akcea and ionis $ ion launch late-stage akcea-ttr-lrx study - sa http : //t.co/uyabkj;Bullish
$ aker - akers bioscience up % on advancement of covid- vaccine http : //t.co/aqsvzz;Bullish
$ amc - amc entertainment rally after big frozen weekend http : //t.co/mjnemggkib;Bullish
$ amt - american tower +. % after well upgrade to overweight http : //t.co/gtgsmnud;Bullish
http : //t.co/kgpqpjfkw '';Bullish
http : //t.co/nfsglvr '';Bullish
"$ ango - angiodynamics + % premarket on q beat ; guidance withdrawn http : //t.co/bqoiditlb";Bullish
http : //t.co/oztclulv '';Bullish
$ aqst ( +. % pre ) aquestive therapeutic ( aqst ) confirms fda approval for exservan oral film - si http : //t.co/vnbwysrp;Bullish
$ arwr - arrowhead pharma up % after medicine co. sale http : //t.co/jtjvadl;Bullish
$ baba ( +. % pre ) indiaвђ™s paytm secures $ billion investment from softbank , ant financial - wsj http : //t.co/tegkehrdy;Bullish
$ bb keep going higher on volume .;Bullish
$ big - short fried a big lot jump % post-results http : //t.co/yshobhao;Bullish
$ bimi - boqi medical latest to capture coronavirus money flow , up % http : //t.co/baqxnkzg;Bullish
$ blmn $ eat $ sbux - restaurant stock break higher , analyst reel in near-term expectation http : //t.co/fojvvjdff;Bullish
$ blrx - biolinerx up big ahead of key data readout http : //t.co/umtyokqxv;Bullish
$ bngo $ plag $ pyx - tsla , ino among premarket gainer http : //t.co/ntkekikkf;Bullish
http : //t.co/kwmdpkaec '';Bullish
$ camt - camtek surge % a q shipment in-line with guidance http : //t.co/hjtwmuegd;Bullish
$ canf - can-fite up % premarket on `` positive '' namodenonson data in nash http : //t.co/iverrvns;Bullish
$ ccl $ rcl $ nclh - saudi take stake in carnival corp. - share up % http : //t.co/nfxbcfuev;Bullish
http : //t.co/sjtmqofq '';Bullish
http : //t.co/ipwgaqxpo '';Bullish
http : //t.co/tqpaqqbjr '';Bullish
$ cmtl - comtech +. % after $ m army order http : //t.co/mxfwscztz;Bullish
$ cmtl $ cmtl $ chl - comtech +. % after order from top chinese carrier http : //t.co/cqvfnso;Bullish
$ cna - cna +. % after dividend boost , q beat http : //t.co/vmybbwclx;Bullish
$ codx - co-diagnostics up % on coronavirus test sale http : //t.co/niwkx;Bullish
$ cy ( +. % pre ) infineon technology $ infn : announces final regulatory approval for acquisition of cypress semicoвђ¦ http : //t.co/pjdznnmxdg;Bullish
$ dd $ m $ ks - department store stock bounce off low http : //t.co/kkvnms;Bullish
$ dis ( +. % pre ) вђњfrozen вђќ walt disney animation studiosвђ™ highest grossing debut ever http : //t.co/sksjdnis;Bullish
$ dks - dick 's sporting good + % after baml upgrade http : //t.co/eiunauiuk;Bullish
"$ dva - davita q earnings up % ; share up % after hour http : //t.co/cdxnnsxbd";Bullish
$ ebay - ebay + % after selling stubhub http : //t.co/ygksctwvq;Bullish
http : //t.co/qytuxgo '';Bullish
http : //t.co/nsvkgytne '';Bullish
"$ egrx - eagle pharma set to refile ryanodex nda ; share ahead % http : //t.co/mtlijaw";Bullish
$ endv - endonovo up % on sofpulse collaboration http : //t.co/rawjifbbti;Bullish
$ enlc - enlink midstream rally on back of devon energy 's stack partnership http : //t.co/shcxdmjo;Bullish
$ enob - enochian bio + % premarket on acquiring exclusive license for hbv http : //t.co/sxwtwgv;Bullish
$ fizz - national beverage + % a analyst keep scrambling http : //t.co/joctxfxalb;Bullish
http : //t.co/mvuniyueq '';Bullish
$ gci - gannett + % after firing off poison pill http : //t.co/nfigljwuh;Bullish
http : //t.co/fmpaiyyac '';Bullish
http : //t.co/wlbozidjju '';Bullish
"$ gnmk - genmark q revenue up big on covid- boost ; share up % after hour http : //t.co/ovmzummqc";Bullish
http : //t.co/xpwxqnxa '';Bullish
$ icpt ( +. % pre ) intercept pharma ( icpt ) nda for oca accepted by fda , grant priority review - si http : //t.co/wmhpgvu;Bullish
$ idra - idera jump % after hour on bullish capital raise http : //t.co/bfaxayhnj;Bullish
$ iesc - y holding + % post q result http : //t.co/wpubfynv;Bullish
$ ihg $ pk $ mar - hotel stock gain a peak pandemic seems near http : //t.co/gfxnznl;Bullish
$ immu ( +. % pre ) fda grant fast track designation to sacituzumab govitecan for neoadjuvant/adjuvant metastatic urвђ¦ http : //t.co/engyhssnz;Bullish
$ immu : immunomedics share surge over % pre-market after it announced the ascent study will be stopped for ... http : //t.co/xfpfcxbwk;Bullish
"$ ino - inovio on go with study of ino- for rare hpv disorder ; share up % http : //t.co/pdqkpujy";Bullish
$ inpx new intraday high . cv angle . covid- event on wednesday .;Bullish
$ iwm open up % above it recent range and value area for apr opex cycle;Bullish
$ jan $ livx $ anab - mdco , tif among premarket gainer http : //t.co/vvwcviznv;Bullish
http : //t.co/zbrekdjfyu '';Bullish
$ khc - kraft + % after sale update http : //t.co/eafoysxil;Bullish
http : //t.co/hyupgnrq '';Bullish
$ lb - l brand pushed higher on report of strategic review http : //t.co/fhpufhahg;Bullish
$ levi - levi strauss + % after earnings topper , update on china http : //t.co/opifbkjywv;Bullish
$ livx - livexlive + % on samsung tie-up http : //t.co/hdnzayeba;Bullish
http : //t.co/pkkqmkuk '';Bullish
"$ lvgo ( +. % pre ) livongo announces preliminary first quarter revenue ; exceeds previously announced guidance -вђ¦ http : //t.co/xdxbbrdz";Bullish
http : //t.co/ejiftpdyj '';Bullish
"$ mbot ( +. % pre ) global jurisdiction continue to recognize microbot medicalвђ™s innovative technology ; receives notвђ¦ http : //t.co/xwmgsnbncz";Bullish
$ mcig - mcig up % on cbd distribution deal http : //t.co/wvyrjfdyd;Bullish
http : //t.co/vhlowqmy '';Bullish
"$ mdxg - mimedx settle va pricing investigation ; share up % http : //t.co/jihyleryf";Bullish
"$ mnk - mallinckrodt ink debt exchange deal , but pay the price ; share up % http : //t.co/vduxsvdq";Bullish
http : //t.co/tnedcta '';Bullish
$ msft up another % today . raising the stop on let it ride .;Bullish
$ niu ( +. % pre ) niu technology announces q financial result : niu is entering new era of stable profitabiвђ¦ http : //t.co/ybimdjjzn;Bullish
$ now gap up through resistance around . after reclaiming it -day . currently working on a st stage base ( вђ¦ http : //t.co/leiydqj;Bullish
$ nvda ( +. % pre ) morgan stanley upgrade nvidia ( nvda ) to overweight , see gaming/data center accelerating in вђ¦ http : //t.co/thpnjcr;Bullish
"$ nvta - invitae launch enhanced telemedicine ; share up % premarket http : //t.co/mzcxdrh";Bullish
$ nvta ( +. % pre ) invitae announces exercise in full of underwriter ' option to purchase additional share of commoвђ¦ http : //t.co/rkdavfsa;Bullish
$ olli - ollie 's higher after earnings topper http : //t.co/kwqfmbeu;Bullish
$ opgn ripping higher . agressive buyer now . could squeeze into the close .... very nice .;Bullish
$ orly strong up . % into large volume pocket w/ room to $;Bullish
http : //t.co/vovnndak '';Bullish
$ oxy up more than a percent on report carl icahn wa looking to nominate a many a director http : //t.co/tmzoisxqi;Bullish
$ payc broke out of it cup base ( . std pivot ) on heavy volume . watch for continuation or if it form a high haвђ¦ http : //t.co/bjfffwfll;Bullish
$ phun - phunware gain on coronavirus mobile solution http : //t.co/fjijnuhz;Bullish
$ pir - pier import gain after report of guggenheim engagement http : //t.co/ihowpzrjp;Bullish
$ play - dave & buster 's + % after guidance satisfies http : //t.co/xxbwpjscy;Bullish
$ plse - pulse bioscience up % on right offering http : //t.co/ymtmkfabqx;Bullish
$ plsqf - plus rocket % a revenue soar nearly % in q http : //t.co/creevus;Bullish
"$ qtrh - wilan sign wireless license with lg ; share + % pm http : //t.co/lbizqbgjv";Bullish
$ rng - ringcentral +. % after q revenue jump http : //t.co/ncocjetvb;Bullish
"$ rnwk - realnetworks ceo rob glaser to invest into the company ; share + % http : //t.co/siivtgevh";Bullish
$ roku - roku jump a optimism build for earnings http : //t.co/svabxjmw;Bullish
$ scanx : mid cap notable mover of interest -- kohl 's ( ks ) advance off of recent low http : //t.co/zmfmcolx;Bullish
$ sftbf $ sftby $ uber - softbank vision fund 's uber stake is up % http : //t.co/rbsjpeov;Bullish
$ slg - sl green rise . % in two-day advance http : //t.co/qmbfwfqwn;Bullish
$ slgg - surge at super league a stay at home order go coast to coast . http : //t.co/wkmuodccf # business # stock # stockmarket;Bullish
http : //t.co/xtpecr '';Bullish
"$ sny - sanofi upsizes debt offering to ; share up % http : //t.co/dawengc";Bullish
$ sonn up after hour on no news . tempting but got to check if it ha warrant and how clean the share structure is.вђ¦ http : //t.co/qdtpb;Bullish
$ sono : sonos displaying relative strength a share jump % to -week high in the wake of wednesday 's earnings ... http : //t.co/hmfvqqlsl;Bullish
"$ spce - virgin galactic take off again ; + % http : //t.co/onvqyzlim";Bullish
$ splk gapped up on earnings , up . % on almost x average volume . it is coming up near the top of a -week longвђ¦ http : //t.co/opxikurlsw;Bullish
$ srpt higher by . % today clearing ma and nearing feb opex value range breakout;Bullish
$ stne gap up . % on almost x average volume , breaking above ./ . handle pivot and through . secondвђ¦ http : //t.co/xrsaggvey;Bullish
$ t ( +. % pre ) at & t add $ . billion term loan to already 'strong ' cash position , expects to keep paying dividendвђ¦ http : //t.co/vnrosfbyf;Bullish
$ teum - pareteum + % after ceo termination http : //t.co/akfbwyqn;Bullish
$ endpвђ¦ http : //t.co/chttudgurt '';Bullish
http : //t.co/zyjoys '';Bullish
http : //t.co/ypasskzns '';Bullish
$ trgp rising late w/ another jan $ call trading;Bullish
"$ trvn - trevena refilies u.s. application for iv oliceridine ; share up % http : //t.co/usjlogky";Bullish
$ trxc - transenterix up % after hour on $ m stock sale deal http : //t.co/qpbcjxw;Bullish
$ tsla - tesla jump to four-week high http : //t.co/pgutopo;Bullish
$ tsla $ dis $ amzn all gapping up nice for my call .;Bullish
$ tsla ( +. % pre ) elon musk say cybertruck order have climbed to , - bbg http : //t.co/entol;Bullish
http : //t.co/qnwdnmg '';Bullish
$ w - wayfair + % after bofa bump http : //t.co/eboorogvc;Bullish
http : //t.co/hzqunsese '';Bullish
$ work $ ibm $ msft - slack +. % a ibm becomes largest-ever customer http : //t.co/jlmxczmk;Bullish
http : //t.co/jdceotyw '';Bullish
$ work up over % big move today;Bullish
$ worx new high;Bullish
$ zgnx big move w/ news this morning , name with size jan and apr bullish call oi;Bullish
nd century pop after fda win;Bullish
m 's stock surge is leading the dow to a more than point gain at midday http : //t.co/ihwljdupuj;Bullish
.com +. % after upside q;Bullish
abbvie + % premarket on q and guidance beat;Bullish
abbvie 's stock rise on strong earnings;Bullish
"abiomed defends impella after critical study ; share ahead %";Bullish
acceleron pharma : , bristol-myers share up after new fda nod for reblozyl # acceleronpharma # stock # marketscreenerвђ¦ http : //t.co/mckxdnn;Bullish
advanced micro device share surge with huge demand - investopedia;Bullish
"agile therapeutic secures $ m credit facility ; share ahead % after hour";Bullish
aimia gain . % after settling with dissident shareholder;Bullish
airline stock are higher amid some positive sign within the fight against the coronavirus pandemic http : //t.co/bokntjjuv;Bullish
airline , cruise , theme park , rental car , casino leading pre-market mover higher , the beaten down travel-related name;Bullish
airtel , vodafone idea jump on price hike announcement;Bullish
amd stock hit highest level in year after launch of promising graphic card;Bullish
ameritrade share ascend toward multimonth high and schwab dip on deal news;Bullish
ameritrade share ascend toward multimonth high and schwab dip on deal news http : //t.co/pnkmzzfb;Bullish
apellis pharmaceutical , inc. ( apls ) climb . % today : breaking down the root cause - find news;Bullish
applied dna science + % premarket on fq result;Bullish
aquestive share jump on fda approval;Bullish
aramco indicative share price up slightly to riyal;Bullish
aramco share inch up in early sunday trade;Bullish
aramco share up . % in third consecutive day of gain;Bullish
aramco up for third session with eye on passive flow : inside em;Bullish
aravive rocket % premarket on promise of lead candidate;Bullish
aravive share jump on ovarian cancer data;Bullish
arcelormittal surge a steel outlook brightens , debt drop;Bullish
arrowhead pharma up % after medicine co. sale;Bullish
"assertio to sell gralise to alvogen for $ .m ; share up % premarket";Bullish
atlas air + % after wolfe research lift;Bullish
aveo pharma up % on advancement of tivozanib;Bullish
benitec biopharma up % on potential u.s. domicile;Bullish
bilibili +. % on accelerating revenue growth;Bullish
bill.com stock rocket % in it trading debut after ipo;Bullish
biogen inc. ( biib ) climb . % today : breaking down the root cause - find news;Bullish
biogen share rise on patent resolution with sawai;Bullish
bitcoin 's back above $ , after it biggest one-day gain in two week http : //t.co/kodrwjxoj;Bullish
broadcom + % after street-high target;Bullish
buffett-backed stoneco jump to -month high on solid growth http : //t.co/jjdbxjbdp via @ business http : //t.co/etakmkhw;Bullish
caladrius bio up % premarket on positive clbs data;Bullish
can-fite + % premarket on new patent for sexual dysfunction drug;Bullish
canopy growth stock up . % premarket;Bullish
canopy growth up % a bofa buy the dip;Bullish
carnival $ ccl share climbed after a saudi investment fund bought an . % stake , valued at nearly $ million , inвђ¦ http : //t.co/fljpbwtzk;Bullish
catalyst bioscience up % premarket on positive fix data;Bullish
chesapeake energy 's stock bounce . % premarket , after plunged % tuesday to -yr. low;Bullish
cigna + % on q beat;Bullish
citadel dominates multistrategy peer with . % gain;Bullish
cna +. % after dividend boost , q beat;Bullish
communication service up a investor hedge on medium industry 's prospect -- communication service roundupвђ¦ http : //t.co/crrzpsjqt;Bullish
"corcept prevails in korlym patent challenge ; share up %";Bullish
coty + % after striking kylie jenner deal;Bullish
cpst , yndx among premarket gainer;Bullish
cytomx +. % a guggenheim start at buy;Bullish
darden stock jump a olive garden parent cut executive pay , to-go sale skyrocket http : //t.co/kizopjpob;Bullish
deutsche bank share rally on capital group 's big stake;Bullish
deutsche bank share soar after new shareholder step in;Bullish
deutsche bank win capital group backing , sparking share rally;Bullish
diffusion pharma up % after hour on positive tsc data;Bullish
discount broker rise on schwab/td ameritrade deal # interactivebrokers # stock # marketscreenerвђ¦ http : //t.co/lokrlrl;Bullish
domino 's pizza + % after goldman sachs warms up;Bullish
ebay + % after selling stubhub;Bullish
ebay share jump % premarket;Bullish
ebay stock up . % in monday premarket trading;Bullish
edgewell 's stock rocket after calling off harry 's merger deal , upbeat earnings;Bullish
elastic +. % a canaccord turn bullish;Bullish
endonovo up % on evaluation of sofpulse in orthopedic surgery;Bullish
enochian bio + % premarket on acquiring exclusive license for hbv;Bullish
equity residential : up over % , on pace for largest percent increase since august -- ... # equityresidentialвђ¦ http : //t.co/kwqshhfnt;Bullish
ericsson and nokia climb after barr suggests u.s. stake purchase;Bullish
estee lauder share jump premarket after earnings beat;Bullish
evoke pharma up %;Bullish
extreme network + % after $ m buyback;Bullish
deal ( xom ) http : //t.co/ckkojwhtc $ xom '';Bullish
"fda ok interceptвђ™s nda for obeticholic acid ; share up % premarket";Bullish
"fda ok tandem 's control-iq ; share up %";Bullish
fintech company bill.com surge more than % in market debut;Bullish
fortinet + % after investor day guidance;Bullish
genworth +. % after sale on genworth mi canada close;Bullish
ge 's stock rise % premarket , set to trade above $ for st time in regular-session hour since october;Bullish
globalscape jump ~ % on $ m credit facility and special dividend of $ .;Bullish
hasbro stock up . % in monday trading;Bullish
hk share end at -week high on stimulus prospect , alibaba boost;Bullish
home depot 's stock rise toward record high ahead of earnings report;Bullish
hpe + % a deutsche see growth story;Bullish
hub group +. % post q result;Bullish
immunomedics share more than doubled after a study of it breast cancer drug wa stopped early on promising result http : //t.co/xipamhfd;Bullish
"inovio on go with study of ino- for rare hpv disorder ; share up %";Bullish
intellia up % on new data from crspr/cas program;Bullish
intelsat 's stock bounce after recent 'dramatic ' pullback turn raymond james bullish;Bullish
intelsat 's stock extends bounce , soar % premarket after plunging % over past day;Bullish
jefferies +. % after kbw expects stock buyback;Bullish
jetblue , alaska air share rise # jetblueairways # stock # marketscreener http : //t.co/jxhkaugit http : //t.co/jiqidvgvnz;Bullish
jpmorgan positive on five below into earnings;Bullish
kaleido bio up % on advancement of kb;Bullish
kar auction service gain on m & a speculation;Bullish
karuna up % premarket on positive karxt data;Bullish
lexinfintech +. % after loan origination view improves;Bullish
"livexlive medium : up % ; in content deal with samsung # livexlivemedia # stock # marketscreenerвђ¦ http : //t.co/eljkzrpv";Bullish
l'oreal rally a quarterly result offset china concern;Bullish
l'oreal rally a sale increase offset china concern;Bullish
lowe 's + % on raising adjusted operating margin and earnings outlook for fy;Bullish
lowe 's share jump after earnings top estimate despite revenue shortfall;Bullish
lumber liquidator +. % after guidance update;Bullish
lumber liquidator + % after ustr determination;Bullish
lumber liquidator ' stock rally after ceo dennis knowles resigned;Bullish
lyft and peloton rally , defying the mantle of вђ™s least-loved debut;Bullish
http : //t.co/apmbzsimcc $ lyft '';Bullish
lyft stock gain after northcoast upgrade , say company could be m & a target;Bullish
madison square garden share up . % premarket;Bullish
maxlinear +. % a needham leaf sideline;Bullish
mcig up % on cbd distribution deal;Bullish
mdco , tif among premarket gainer;Bullish
medicine co. share jump % in premarket after report of potential novartis offer;Bullish
medtronic + % premarket on fq beat;Bullish
morphosys up % on advancement of tafasitamab in dlbcl;Bullish
myovant stock soar % premarket on news of positive late-stage trial of prostate cancer treatment;Bullish
neogen up % on launch of rapid test for ergot alkaloid;Bullish
"new drug contribute to abbvie 's upbeat view ; share hit year-high";Bullish
new york time share rise a publisher move past вђtrump bumpвђ™;Bullish
nio appoints new cfo , share up % premarket;Bullish
nmc health , finablr rally a billionaire shareholder review holding http : //t.co/jsopkid;Bullish
nokia and ericsson both advance after barr say u.s. firm should buy stake;Bullish
nokia share surge a q earnings beat analyst estimate;Bullish
nokia 's stock rise . % on premarket-leading volume of . mln share after ag barr suggests buying stake;Bullish
"novabay launch novasight daily vitamin on amazon.com ; share up % premarket";Bullish
"nvidia : share up % ; morgan stanley upgrade to overweight # nvidia # stock # marketscreener http : //t.co/yeynntyoih http : //t.co/leuysqqw";Bullish
nvidia +. % a rbc see earnings upside;Bullish
ocular therapeutix up % premarket on encouraging otx-tic data;Bullish
off-price retailer tjx share rise after earnings and sale beat expectation;Bullish
okta +. % a new bull see entry point;Bullish
onewater marine 's stock speed up % in it debut;Bullish
onewater 's stock open at $ . , or % above $ ipo price;Bullish
pareteum + % after ceo termination;Bullish
pinduoduo stock rise after report of amazon store opening;Bullish
pinterest reveals sale and user grew faster than expected despite covid- , stock shoot higher http : //t.co/ublqkngaow;Bullish
pinterest share jump a company issue early q guidance http : //t.co/xkfedmlze;Bullish
pinterest share surge after earnings beat;Bullish
pinterest stock soar % on earnings beat and rosy outlook;Bullish
positive analyst commentary lift nvidia to fresh high ( nvda ) http : //t.co/wqlnmhmscg $ nvda;Bullish
power financial share jump on buyout offer by parent;Bullish
power financial soar . % after restructuring announced;Bullish
protalix bio + % premarket on successfully completing pre-bla meeting for accelerated approval of prxвђ ‘;Bullish
prothena up % on evercore upgrade;Bullish
qiwi +. % after q beat-and-raise;Bullish
rci hospitality +. % after $ m buyback boost;Bullish
"revance file u.s. application for frown line treatment ; share up % premarket";Bullish
roku jump a optimism build for earnings;Bullish
ross store up nearly % , on pace for largest percent increase since november -- data talk # rossstores # stockвђ¦ http : //t.co/tzcuumm;Bullish
salarius pharma up % ahead of seclidemstat study presentation;Bullish
science application international corporation ( saic ) climb . % today : breaking down the root cause - find news;Bullish
share of biolidics ltd. jumped a the singapore-based medical device manufacturer said it rapid test kit for covвђ¦ http : //t.co/innrxdcmg;Bullish
share of corbynвђ™s nationalization target soar after he quits;Bullish
share of wayfair $ w jumped after the online furniture retailer said it revenue-growth rate more than doubled towaвђ¦ http : //t.co/yobeeefvnz;Bullish
si-bone up % on new coverage of ifuse implant;Bullish
siemens gamesa 's share jump following speculation on siemens ' acquisition # siemens # stock # marketscreenerвђ¦ http : //t.co/gaegiif;Bullish
sierra oncology + % premarket on launching late-stage momentum trial;Bullish
skechers stock pop on encouraging earnings : what you need to know;Bullish
small-cap health firm that soared after announcing plan to tackle the new coronavirus have seen big rally . nowвђ¦в http : //t.co/jqvxqblk;Bullish
snap share jump . % after jmp upgrade to outperform on upbeat expectation for user growth;Bullish
southern gain . % on georgia rate case approval;Bullish
srpt , bcs among top gainer;Bullish
starbucks + % after jpmorgan lift;Bullish
stock market update : boeing turn positive;Bullish
stock market update : disney lead dow higher in sideways trade;Bullish
stock market update : ebay share rise on takeover report;Bullish
stock market update : edgewell personal care spike after earnings;Bullish
stock market update : eli lilly gain on upbeat guidance;Bullish
stock market update : goldman sachs , financials lead market modestly higher;Bullish
taildex up % and above .. http : //t.co/mdodjrfqy;Bullish
target share surge after company crush earnings and raise forecast;Bullish
target stock head toward record after hiking profit guidance;Bullish
target 's stock soar toward record high after profit and revenue beat , raised guidance;Bullish
tesla resume rally after shanghai factory restarts production;Bullish
tesla share are back on the rise after the electric-car maker resumed production at it china factory with the helвђ¦ http : //t.co/kjlnmbqs;Bullish
tesla share jump a musk tweet about cybertruck preorders;Bullish
tesla share jump a musk tweet about cybertruck preorders http : //t.co/nzzhlrxf;Bullish
tesla share rise a musk say cybertruck order hit ,;Bullish
tesla stock rise on shanghai factory optimismгѓвўгўвђљв¬гўв‚¬вќwhat to watch now $ tsla ( via @ tradingnation ) http : //t.co/cenytesk;Bullish
tesla 's stock surge . % to top the $ level;Bullish
the medicine company up % premarket on positive inclisiran data;Bullish
the medicine company up % premarket on rumored novartis interest;Bullish
tiffany share up . % after lvmh takeover http : //t.co/hljqsziww $ tif http : //t.co/lmpxddzf;Bullish
tiffany soar nearly % at the open after lvmh clinch deal to acquire the iconic jewelry brand for $ . billionвђ¦ http : //t.co/bdzamv;Bullish
tjx company + % after comparable sale impress;Bullish
tjx extends gain after guidance update;Bullish
tjx 's stock gain . % premarket after q result;Bullish
transenterix up % after hour on $ m stock sale deal;Bullish
trevena + % on positive oliceridine data;Bullish
trucking company xpo logistics stock rise after earnings , cfo appointment;Bullish
tsx future rise on hope of u.s.-china phase-one trade deal # economy # marketscreener http : //t.co/zgszahdkng http : //t.co/hfgvlt;Bullish
tupperware + % after insider buying action;Bullish
twitter share soar after reporting strong user number and miss on earnings;Bullish
twitter stock soar despite bottom line miss;Bullish
twtr , znga among premarket gainer;Bullish
u.s. interest lift share in huawei rival ericsson , nokia;Bullish
uber share spike a company say it will reach a key profitability goal sooner than expected;Bullish
uber , nlok among premarket gainer;Bullish
uber 's stock surge . % premarket toward -mo . high after q result late thursday;Bullish
unisys 's stock soar after $ . billion sale of u.s. federal business;Bullish
unitedhealth 's stock rally to pace the dow 's gainer , after suntrust boost price target;Bullish
vereit +. % after settling with sec;Bullish
viasat + % a jpmorgan raise to overweight;Bullish
"viking launch mid-stage study of vk in nash ; share up % premarket";Bullish
virnetx + % after appeal court denies apple bid;Bullish
vivus share rise on bulimia data for qsymia;Bullish
vivus up % premarket on positive qsymia effect in binge-eating disorder;Bullish
vktx , jks among premarket gainer;Bullish
vodafone idea , bharti rally on plan to increase mobile tariff;Bullish
volkswagen + % after strong delivery report;Bullish
wayfair share surge % a coronavirus drive sale of office furniture and home decor http : //t.co/okcriqj;Bullish
westrock + % after baml bump;Bullish
why slack stock just surged %;Bullish
why tiffany stock just popped %;Bullish
"wilan sign wireless license with lg ; share + % pm";Bullish
yandex authorizes share repurchase program , share up % premarket;Bullish
zscaler +. % on new bull ahead of earnings;Bullish
$ bb nice action here . watch the break of . http : //t.co/bbeeajif;Neutral
"$ ctrc $ kodk $ ten - eastman kodak among consumer gainer ; china automotive system only loser http : //t.co/mzgylmrpu";Neutral
"$ dao $ egan $ acmr - youdao and egain among tech gainer ; technical communication and digital ally among loser http : //t.co/ebzkkprbgg";Neutral
"$ evh $ pgny $ jg - domo and evolent health tech gainer ; globalscape and yext among loser http : //t.co/lpbrpsieq";Neutral
"$ hov $ gtes $ twi - hovnanian enterprise lead industrial gainer ; loser none http : //t.co/yokizepf";Neutral
$ mdco $ bcrx $ aqst - healthcare - top gainer / loser http : //t.co/kkenstmg;Neutral
$ mnk - mallinckrodt share halted pending news http : //t.co/tggpnbaal;Neutral
$ nltx $ itrm $ eq - healthcare - top gainer / loser http : //t.co/ikogfrn;Neutral
"$ pola $ os - stoneco and i vertical among tech gainer ; virnetx and pure storage among loser http : //t.co/glpramu";Neutral
"$ pyx $ farm $ tup - pyxus international among consumer gainer ; tupperware brand and fossil among loser http : //t.co/vtquvygoj";Neutral
"$ rrc $ fet $ tusk - range resource and forum energy technology among energy/materials gainer ; pacific drilling anвђ¦ http : //t.co/dbdhyrpdz";Neutral
$ scanx : early premarket gappers http : //t.co/atmupdtolx;Neutral
$ scanx : earnings/guidance mover http : //t.co/yrpxlxddq;Neutral
$ scanx : mid cap notable mover of interest -- stoneco ( stne ) gain on third quarter result http : //t.co/nouebyb;Neutral
$ scanx : today 's biggest % gainers/losers http : //t.co/jfkplyjlo;Neutral
$ scanx : today 's biggest % gainers/losers http : //t.co/mivkyuqmz;Neutral
"$ solo $ dtea $ nls - electrameccanica vehicle lead consumer gainer ; pyxus international in loser http : //t.co/vcmtcjitwu";Neutral
"$ stok $ trov $ bntc - vtv therapeutic lead healthcare gainer ; myomo and biohaven pharmaceutical among loser http : //t.co/slfruobmdg";Neutral
$ sumrx : gapping up/down : qsr + % , cna + % and avya + % after earnings , tsla + % after m & a speculation , fda + % and.вђ¦ http : //t.co/hcetsuwe;Neutral
"$ sumrx : gapping up/down : smpl + % after earnings/guidance , tsla and intc + % after upgrade ; tdy - % after guidanceвђ¦ http : //t.co/bvcnoent";Neutral
