"2262";"joe biden outlined administration renewed effort r";"0.00003";"0.00003";"0.00036";"0.00003";"0.00003";"0.00036";"0.01078";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.46698";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00524";"0.00003";"0.17066";"0.00003";"0.00003";"0.01664";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00785";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00068";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00036";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00036";"0.00003";"0.00003";"0.00003";"0.00003";"0.03715";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.10782";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.03292";"0.00003";"0.00003";"0.00003";"0.00003";"0.10326";"0.00003";"0.00003";"0.00003";"0.00003";"0.03585";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003"
"2263";"leader bike slipping trainer starting final athlon";"0.00003";"0.00003";"0.00003";"0.00003";"0.09016";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.02144";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00035";"0.01090";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00067";"0.00003";"0.00003";"0.00003";"0.00003";"0.00067";"0.00003";"0.00003";"0.00003";"0.00003";"0.00035";"0.00003";"0.00035";"0.00003";"0.00003";"0.00035";"0.00003";"0.00003";"0.03774";"0.00003";"0.00035";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00387";"0.00003";"0.00035";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.49060";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00067";"0.00003";"0.33848";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003"
"2264";"uk ha recorded new death within day positive covid";"0.00004";"0.00004";"0.00004";"0.00087";"0.00004";"0.00004";"0.00004";"0.00004";"0.00004";"0.01871";"0.00004";"0.00004";"0.00004";"0.00585";"0.00004";"0.00046";"0.00004";"0.00004";"0.00004";"0.00004";"0.00004";"0.00004";"0.00004";"0.52826";"0.00004";"0.00004";"0.00004";"0.00004";"0.00004";"0.00087";"0.00004";"0.00004";"0.00004";"0.00046";"0.00004";"0.00004";"0.00004";"0.00004";"0.00004";"0.00004";"0.00004";"0.00004";"0.00004";"0.00004";"0.00004";"0.00004";"0.00004";"0.00004";"0.00004";"0.00004";"0.00004";"0.00004";"0.00004";"0.00004";"0.00004";"0.00004";"0.00004";"0.00004";"0.00004";"0.00004";"0.00004";"0.00004";"0.00004";"0.00046";"0.00004";"0.07805";"0.16145";"0.00087";"0.00004";"0.00004";"0.00004";"0.00004";"0.00004";"0.00336";"0.00004";"0.00004";"0.00004";"0.00004";"0.00004";"0.00004";"0.00004";"0.00004";"0.00004";"0.00004";"0.00004";"0.00004";"0.05191";"0.00004";"0.00004";"0.03448";"0.07805";"0.03241";"0.00004";"0.00004";"0.00004";"0.00004";"0.00004";"0.00004";"0.00004";"0.00004"
"2265";"brazil new case coronavirus reported past hour dea";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00168";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00036";"0.00003";"0.00003";"0.00003";"0.00003";"0.58109";"0.00003";"0.00003";"0.01220";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00102";"0.00003";"0.00069";"0.00003";"0.00003";"0.00069";"0.02930";"0.18616";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00069";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00464";"0.00003";"0.00003";"0.00003";"0.00003";"0.04212";"0.00135";"0.00003";"0.06449";"0.04837";"0.01615";"0.00003";"0.00003";"0.00595";"0.00003";"0.00003";"0.00003";"0.00003";"0.00036"
"2266";"blog closed date coverage coronavirus pandemic hea";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00036";"0.00003";"0.01237";"0.00003";"0.00198";"0.00133";"0.45765";"0.00003";"0.00003";"0.03284";"0.00003";"0.16535";"0.00003";"0.00003";"0.00198";"0.00036";"0.00003";"0.00036";"0.00003";"0.00003";"0.00198";"0.00133";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00036";"0.00945";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.02504";"0.25563";"0.00003";"0.00231";"0.00003";"0.00003";"0.00036";"0.00003";"0.00003";"0.00003";"0.00003";"0.00101";"0.00003";"0.00003";"0.00003";"0.00166";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.02309";"0.00003";"0.00003";"0.00068";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003"
"2267";"weve launched new blog link head latest youre join";"0.00003";"0.00003";"0.00003";"0.00037";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00037";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.01778";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.01041";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.25983";"0.04188";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.57519";"0.00003";"0.00037";"0.00003";"0.00003";"0.09076";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003"
"2268";"mitch mcconnell called marjorie taylor greene with";"0.01655";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.47881";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00036";"0.00003";"0.07357";"0.00003";"0.00003";"0.02400";"0.00003";"0.00036";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00036";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00036";"0.00003";"0.09041";"0.00036";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.23489";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.07648";"0.00003";"0.00036";"0.00036";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003"
"2269";"joe biden signed executive order calling federal g";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.52578";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00036";"0.00003";"0.00003";"0.00883";"0.00003";"0.00003";"0.02741";"0.00003";"0.02513";"0.00003";"0.00003";"0.00003";"0.00036";"0.03686";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.03654";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00101";"0.00003";"0.00036";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00036";"0.00003";"0.00003";"0.13269";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.09488";"0.00003";"0.00036";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00101";"0.00003";"0.00036";"0.00003";"0.01111";"0.00003";"0.00003";"0.07533";"0.00003";"0.00003";"0.00003";"0.00525";"0.00003";"0.01307";"0.00003";"0.00036";"0.00003";"0.00003"
"2270";"boris johnson ha signalled favour extension school";"0.00003";"0.00003";"0.00037";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00072";"0.00003";"0.00003";"0.00003";"0.14007";"0.00003";"0.00003";"0.03513";"0.00003";"0.00003";"0.00003";"0.00072";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00037";"0.00003";"0.00003";"0.01196";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00072";"0.33394";"0.01366";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00072";"0.12882";"0.00003";"0.32951";"0.00037";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003"
"2271";"investigator turned author james comey ha develope";"0.00008";"0.00008";"0.00008";"0.00008";"0.00087";"0.00008";"0.15885";"0.00008";"0.00008";"0.00008";"0.00008";"0.00087";"0.00008";"0.21651";"0.00008";"0.00008";"0.00008";"0.00008";"0.00008";"0.00008";"0.00008";"0.00008";"0.00008";"0.00008";"0.00008";"0.00324";"0.00561";"0.00008";"0.00008";"0.00008";"0.00008";"0.00087";"0.00008";"0.01035";"0.00008";"0.00008";"0.00008";"0.00008";"0.00008";"0.00008";"0.00008";"0.00008";"0.00087";"0.00008";"0.00008";"0.00008";"0.00008";"0.00008";"0.00008";"0.00008";"0.00008";"0.00008";"0.00008";"0.00008";"0.00008";"0.00008";"0.08381";"0.00087";"0.00087";"0.00008";"0.00008";"0.00008";"0.00008";"0.00008";"0.00008";"0.11935";"0.00008";"0.00008";"0.00008";"0.00008";"0.00008";"0.00008";"0.00008";"0.00008";"0.00008";"0.00008";"0.00008";"0.00008";"0.00008";"0.00008";"0.00087";"0.00008";"0.00008";"0.00008";"0.00008";"0.00008";"0.00008";"0.00008";"0.00324";"0.38397";"0.00008";"0.00008";"0.00008";"0.00008";"0.00087";"0.00008";"0.00008";"0.00008";"0.00008";"0.00166"
"2272";"world health organization ha announced setting new";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.02330";"0.00003";"0.00003";"0.00003";"0.00037";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.46612";"0.00003";"0.00003";"0.00834";"0.00003";"0.00303";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00735";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.07184";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.16260";"0.14764";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00037";"0.00037";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.04192";"0.00003";"0.00003";"0.02131";"0.04026";"0.00003";"0.00003";"0.00003";"0.00203";"0.00003";"0.00003";"0.00037";"0.00003";"0.00003"
"2273";"conspiracy network infowars ha banned social mediu";"0.00577";"0.00006";"0.00006";"0.00006";"0.00006";"0.00006";"0.19803";"0.00006";"0.00006";"0.06478";"0.00006";"0.00006";"0.00006";"0.05654";"0.00006";"0.00006";"0.00006";"0.00006";"0.00133";"0.00006";"0.00006";"0.00070";"0.00006";"0.00006";"0.00006";"0.00006";"0.02735";"0.00006";"0.00006";"0.00006";"0.00451";"0.00006";"0.00006";"0.00387";"0.00006";"0.00006";"0.00006";"0.00006";"0.00006";"0.00006";"0.00006";"0.00006";"0.00006";"0.00006";"0.00006";"0.01846";"0.00006";"0.00006";"0.00006";"0.00006";"0.08636";"0.00006";"0.00006";"0.00006";"0.01148";"0.00006";"0.02291";"0.00006";"0.00006";"0.00006";"0.00006";"0.00006";"0.00006";"0.00006";"0.00006";"0.38775";"0.00006";"0.00006";"0.00006";"0.00006";"0.00006";"0.00006";"0.00006";"0.00006";"0.00006";"0.00006";"0.00006";"0.00006";"0.00006";"0.00006";"0.00006";"0.00006";"0.00006";"0.00006";"0.00006";"0.00006";"0.00006";"0.00006";"0.00387";"0.09080";"0.00006";"0.00006";"0.00006";"0.00006";"0.00831";"0.00006";"0.00006";"0.00197";"0.00006";"0.00006"
"2274";"blog closed date coverage coronavirus pandemic hea";"0.00003";"0.00036";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00036";"0.00003";"0.00003";"0.00003";"0.00069";"0.00003";"0.00003";"0.00003";"0.00134";"0.00003";"0.00003";"0.00003";"0.00003";"0.00036";"0.50626";"0.00003";"0.00003";"0.00233";"0.00003";"0.20908";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00036";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00036";"0.00003";"0.00003";"0.00036";"0.00003";"0.00003";"0.00003";"0.00036";"0.00003";"0.00003";"0.00003";"0.07900";"0.18974";"0.00003";"0.00003";"0.00003";"0.00036";"0.00003";"0.00003";"0.00003";"0.00036";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00528";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00036";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003"
"2275";"thats today quick recap key point global market su";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00035";"0.00003";"0.00035";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.14415";"0.00255";"0.00098";"0.69261";"0.00003";"0.00003";"0.00003";"0.00003";"0.00035";"0.00003";"0.00003";"0.00003";"0.00035";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00035";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.05069";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00035";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00098";"0.00003";"0.00098";"0.00098";"0.00003";"0.10041";"0.00003";"0.00003";"0.00003";"0.00003";"0.00098";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003"
"2276";"thats thanks always following along sure check tum";"0.00005";"0.00005";"0.00005";"0.00005";"0.53612";"0.00005";"0.00051";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00051";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00097";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.01438";"0.00421";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.22068";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00051";"0.00005";"0.00097";"0.00005";"0.00005";"0.21698";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005"
"2277";"weve launched new blog link head latest greek publ";"0.00967";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00037";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00336";"0.00003";"0.00003";"0.00003";"0.59904";"0.00003";"0.00003";"0.00003";"0.00003";"0.00635";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00103";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00169";"0.00003";"0.00003";"0.00003";"0.00003";"0.00037";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.08143";"0.20668";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00037";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00037";"0.00003";"0.00003";"0.00003";"0.03458";"0.03458";"0.01631";"0.00003";"0.00003";"0.00103";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003"
"2278";"blog closed summary key recent development found d";"0.00468";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.01697";"0.00037";"0.00003";"0.00003";"0.00136";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.56330";"0.00003";"0.00003";"0.00003";"0.00003";"0.06413";"0.00070";"0.00003";"0.00003";"0.00003";"0.03258";"0.00003";"0.00003";"0.00003";"0.00003";"0.00037";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00070";"0.00003";"0.00003";"0.00136";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.01066";"0.27403";"0.00003";"0.00003";"0.00003";"0.00003";"0.00103";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00037";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.02395";"0.00003";"0.00003";"0.00070";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003"
"2279";"nick amess match report munich thanks reading andy";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00099";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00099";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00052";"0.00005";"0.00005";"0.00005";"0.00005";"0.61674";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.01372";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.00005";"0.08633";"0.00005";"0.00005";"0.00005";"0.00052";"0.05568";"0.00005";"0.21834";"0.00005";"0.00005";"0.00005";"0.00052";"0.00005";"0.00146";"0.00005";"0.00005";"0.00005";"0.00005"
"2280";"liveblog today lot ha happened certainly got excit";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00069";"0.00003";"0.00003";"0.00036";"0.00003";"0.00003";"0.00036";"0.00003";"0.00168";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.01223";"0.00003";"0.00003";"0.00432";"0.00003";"0.00036";"0.00003";"0.00003";"0.00003";"0.00003";"0.02904";"0.00003";"0.00069";"0.00003";"0.00003";"0.00036";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.65923";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00036";"0.00003";"0.00003";"0.09133";"0.00234";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00036";"0.00135";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.19087";"0.00003";"0.00003";"0.00003";"0.00003";"0.00036";"0.00102";"0.00003";"0.00003";"0.00003";"0.00003"
"2281";"weve launched new blog link head latest san marino";"0.01176";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00068";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.38375";"0.00003";"0.00003";"0.01208";"0.00003";"0.14824";"0.00003";"0.00003";"0.00036";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00199";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00264";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.07528";"0.34270";"0.00036";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00036";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00036";"0.01632";"0.00003";"0.00036";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003"
"2282";"roundup whats happening last hour minister urged t";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00037";"0.00003";"0.00003";"0.00836";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00037";"0.00003";"0.00003";"0.00003";"0.59810";"0.00003";"0.00003";"0.00003";"0.00003";"0.00303";"0.00003";"0.00003";"0.00103";"0.00003";"0.00003";"0.00003";"0.00003";"0.00170";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00137";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.01602";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00170";"0.06064";"0.25644";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00037";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00037";"0.00103";"0.04066";"0.00003";"0.00503";"0.00003";"0.00070";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003"
"2283";"rule english traveller heading overseas significan";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00100";"0.00003";"0.00003";"0.00068";"0.01489";"0.00003";"0.00003";"0.00003";"0.00036";"0.00036";"0.00003";"0.00003";"0.00003";"0.00003";"0.49729";"0.00003";"0.00003";"0.00003";"0.00003";"0.00262";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00036";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00036";"0.00003";"0.00003";"0.06788";"0.29276";"0.00132";"0.00003";"0.00003";"0.00003";"0.00036";"0.00003";"0.00068";"0.00003";"0.00003";"0.00003";"0.00036";"0.00003";"0.00100";"0.00068";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.11021";"0.00003";"0.00003";"0.00391";"0.00036";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003"
